,Marital status,Course,Daytime/evening attendance,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Scholarship holder,Age at enrollment,Target
1414,1,12,1,1,13,1,5,8,0,0,18,Graduate
1415,1,6,1,1,13,14,12,12,0,0,20,Graduate
1416,1,6,1,1,13,14,12,8,0,0,18,Dropout
1417,1,14,1,1,3,14,6,6,0,0,18,Graduate
1418,1,9,1,1,13,14,6,8,0,1,18,Graduate
1419,1,8,1,1,23,28,10,11,0,0,24,Dropout
1420,1,16,1,1,22,27,10,6,0,0,18,Dropout
1421,1,9,1,1,1,28,6,8,0,1,19,Enrolled
1422,1,10,1,1,13,28,10,8,0,1,19,Graduate
1423,1,11,1,1,23,28,7,7,0,0,18,Graduate
1424,1,8,1,1,13,27,10,10,0,0,18,Enrolled
1425,1,2,1,1,13,14,6,6,0,1,19,Graduate
1426,1,6,1,1,4,4,3,7,0,0,22,Graduate
1427,1,11,1,1,2,27,2,2,0,0,19,Enrolled
1428,3,10,1,1,22,27,10,10,0,1,21,Enrolled
1429,1,15,1,1,13,28,10,8,0,1,21,Graduate
1430,1,12,1,1,23,28,6,8,0,1,18,Graduate
1431,1,16,1,1,1,10,5,10,0,0,20,Dropout
1432,1,11,1,1,22,28,8,8,0,1,18,Enrolled
1433,1,5,1,1,1,28,5,9,0,0,19,Graduate
1434,1,12,1,1,1,28,10,10,0,1,18,Enrolled
1435,1,9,1,14,26,1,4,5,1,0,26,Dropout
1436,1,7,1,13,1,3,21,31,0,0,19,Enrolled
1437,2,3,0,1,22,27,10,10,0,0,35,Graduate
1438,1,14,1,1,1,1,10,10,0,1,19,Graduate
1439,1,6,1,1,23,27,10,7,1,0,18,Graduate
1440,1,14,1,1,13,14,8,4,1,0,19,Graduate
1441,1,2,1,1,1,1,10,10,1,0,25,Graduate
1442,1,11,1,1,1,1,5,4,1,0,18,Graduate
1443,1,4,1,1,1,4,10,6,1,0,26,Dropout
1444,1,17,0,1,1,1,7,7,1,0,34,Graduate
1445,1,11,1,1,4,14,5,4,1,0,18,Dropout
1446,1,2,1,1,3,20,4,6,1,0,18,Dropout
1447,1,7,1,1,1,14,5,4,1,1,18,Dropout
1448,1,4,1,1,22,27,10,5,1,0,20,Dropout
1449,1,5,1,1,1,14,5,5,1,0,25,Graduate
1450,1,8,1,1,2,1,5,2,1,0,18,Dropout
1451,1,4,1,1,13,27,10,10,1,0,19,Graduate
1452,1,2,1,1,1,1,5,2,1,0,20,Dropout
1453,1,10,1,1,13,27,6,8,1,1,20,Graduate
1454,1,7,1,1,3,1,3,4,1,0,20,Enrolled
1455,1,9,1,1,1,27,5,10,1,1,19,Dropout
1456,1,9,1,1,1,14,5,6,1,0,20,Enrolled
1457,1,12,1,1,1,1,4,8,1,0,18,Enrolled
1458,1,14,1,1,2,28,21,35,1,0,19,Enrolled
1459,1,9,1,1,22,27,8,8,1,0,20,Dropout
1460,1,14,1,1,23,27,8,8,1,0,24,Dropout
1461,1,4,1,1,23,28,10,9,1,0,20,Graduate
1462,1,14,1,1,3,14,3,9,1,0,19,Enrolled
1463,1,7,1,1,1,14,5,5,1,0,23,Dropout
1464,1,11,1,1,13,14,5,4,1,0,20,Enrolled
1465,1,3,0,1,19,24,1,1,1,0,21,Graduate
1466,1,7,1,1,8,10,10,10,1,0,20,Dropout
1467,2,7,1,1,22,28,5,5,1,0,21,Enrolled
1468,1,15,1,1,1,14,10,8,1,1,18,Graduate
1469,1,11,1,1,1,1,5,4,1,0,18,Graduate
1470,1,9,1,1,3,28,4,8,1,0,18,Enrolled
1471,1,4,1,1,3,3,8,2,1,0,20,Enrolled
1472,1,15,1,1,13,28,5,10,1,1,18,Graduate
1473,1,15,1,1,22,27,1,5,1,0,19,Dropout
1474,1,7,1,1,1,3,10,11,1,0,20,Enrolled
1475,1,8,1,1,13,28,5,8,1,0,19,Graduate
1476,1,17,0,1,22,27,10,6,1,0,33,Dropout
1477,1,2,1,1,2,1,4,4,1,0,21,Graduate
1478,2,4,1,1,1,14,5,5,1,0,25,Dropout
1479,1,6,1,1,1,1,5,10,1,1,20,Dropout
1480,1,6,1,1,1,1,10,5,1,1,22,Dropout
1481,4,15,1,1,22,27,10,2,0,0,39,Graduate
1482,1,14,1,1,3,1,3,7,1,1,21,Graduate
1483,1,11,1,1,1,1,10,10,0,1,19,Graduate
1484,1,12,1,1,22,27,10,8,0,1,26,Graduate
1485,1,10,1,1,13,1,5,4,0,1,19,Graduate
1486,1,6,1,1,1,3,5,3,0,1,20,Graduate
1487,1,14,1,1,1,27,5,10,0,1,25,Enrolled
1488,1,3,0,1,13,27,9,6,1,0,24,Dropout
1489,1,7,1,1,13,14,5,1,1,0,20,Graduate
1490,2,4,1,1,22,27,10,10,1,0,29,Graduate
1491,1,15,1,1,1,3,10,10,1,0,20,Graduate
1492,1,8,1,1,3,4,3,3,1,0,20,Dropout
1493,1,14,1,1,13,1,6,9,1,1,24,Graduate
1494,1,12,1,1,1,3,3,3,1,0,24,Dropout
1495,1,7,1,1,3,1,3,6,1,0,23,Graduate
1496,1,13,1,1,1,27,6,6,1,0,20,Graduate
1497,1,14,1,1,1,1,5,11,1,0,19,Graduate
1498,4,4,1,1,22,27,10,9,1,0,28,Enrolled
1499,1,4,1,1,1,28,5,5,1,1,20,Graduate
1500,1,5,1,1,23,27,4,4,1,0,18,Graduate
1501,1,14,1,1,1,1,12,12,1,0,20,Dropout
1502,2,17,0,1,22,14,6,4,1,0,33,Graduate
1503,2,12,1,1,22,27,29,42,0,0,35,Enrolled
1504,1,12,1,1,22,27,10,8,0,0,27,Enrolled
1505,1,15,1,1,23,28,8,8,0,0,19,Dropout
1506,1,17,0,14,22,14,10,10,0,1,31,Enrolled
1507,1,2,1,1,13,27,8,8,1,0,19,Graduate
1508,1,5,1,1,13,27,8,8,1,0,22,Graduate
1509,1,12,1,16,1,1,7,7,0,0,39,Dropout
1510,1,11,1,1,1,1,5,9,1,0,22,Dropout
1511,2,17,0,1,22,14,10,11,1,0,47,Enrolled
1512,1,2,1,1,13,27,6,10,1,1,19,Graduate
1513,1,11,1,10,3,1,10,10,0,0,19,Graduate
1514,1,12,1,1,13,27,10,10,0,0,19,Dropout
1515,1,2,1,1,13,27,10,8,0,1,21,Graduate
1516,1,12,1,1,13,1,5,2,0,0,39,Dropout
1517,1,2,1,1,13,1,5,2,1,0,19,Graduate
1518,1,2,1,1,22,14,10,9,1,1,20,Enrolled
1519,1,9,1,1,1,1,10,5,1,0,24,Dropout
1520,1,17,0,1,13,14,10,10,1,0,27,Dropout
1521,2,17,0,1,22,27,10,10,1,0,29,Graduate
1522,1,6,1,1,13,1,10,5,1,0,20,Dropout
1523,1,14,1,1,13,1,8,5,1,0,21,Dropout
1524,1,2,1,1,3,2,3,3,1,0,18,Enrolled
1525,1,12,1,1,1,1,5,4,1,0,19,Graduate
1526,1,15,1,1,1,1,6,2,1,0,19,Dropout
1527,1,7,1,1,22,27,10,10,1,1,28,Graduate
1528,1,11,1,12,13,1,10,8,0,0,21,Graduate
1529,1,12,1,10,3,3,3,10,0,0,23,Dropout
1530,4,4,1,1,13,14,10,5,0,0,39,Enrolled
1531,1,12,1,1,23,1,10,6,0,0,18,Graduate
1532,2,15,1,14,22,27,10,7,0,0,59,Graduate
1533,1,7,1,1,4,3,3,8,1,0,30,Enrolled
1534,1,6,1,1,1,28,10,10,0,0,18,Graduate
1535,2,17,0,1,22,27,10,10,0,0,41,Enrolled
1536,1,12,1,1,22,14,10,9,0,0,27,Dropout
1537,1,10,1,1,23,14,10,11,0,1,18,Graduate
1538,1,16,1,1,23,14,8,8,0,0,20,Dropout
1539,2,7,1,1,22,27,5,8,0,0,32,Dropout
1540,1,9,1,1,23,27,4,6,0,0,19,Dropout
1541,2,16,1,1,22,27,8,9,0,0,41,Dropout
1542,4,3,0,1,13,14,12,12,0,0,38,Dropout
1543,1,8,1,3,27,1,5,10,1,0,35,Dropout
1544,1,3,0,1,19,24,1,1,0,0,27,Dropout
1545,1,5,1,1,1,27,5,10,0,0,19,Graduate
1546,1,15,1,1,13,27,10,6,0,0,18,Enrolled
1547,2,17,0,1,19,24,1,1,0,0,39,Dropout
1548,2,11,1,1,22,27,10,10,0,0,37,Dropout
1549,5,12,1,1,23,28,10,10,0,0,37,Dropout
1550,2,3,0,1,19,24,1,1,0,1,35,Graduate
1551,1,9,1,1,22,27,10,10,0,0,49,Graduate
1552,1,9,1,1,22,27,10,10,0,0,52,Graduate
1553,1,6,1,1,1,28,6,6,0,0,18,Graduate
1554,1,3,0,1,22,27,10,10,0,1,30,Graduate
1555,1,12,1,1,1,14,3,8,0,0,21,Graduate
1556,1,7,1,1,22,14,10,6,1,0,20,Dropout
1557,1,9,1,1,1,28,7,7,1,0,18,Enrolled
1558,1,2,1,1,22,27,10,10,1,0,19,Dropout
1559,1,12,1,1,3,14,3,11,1,0,18,Graduate
1560,1,1,1,14,2,3,3,5,1,0,20,Enrolled
1561,1,8,1,1,23,14,6,8,0,0,21,Enrolled
1562,1,9,1,1,1,1,4,5,0,1,22,Graduate
1563,1,8,1,1,13,14,6,6,0,0,20,Enrolled
1564,1,6,1,1,22,1,4,10,0,0,20,Enrolled
1565,1,10,1,1,1,14,8,8,0,1,19,Graduate
1566,1,12,1,1,13,28,10,6,0,1,18,Graduate
1567,1,9,1,1,1,14,5,5,1,0,21,Graduate
1568,1,13,1,12,13,1,10,5,0,0,19,Enrolled
1569,1,8,1,3,22,27,10,7,0,0,37,Dropout
1570,2,3,0,1,22,27,10,10,0,0,45,Enrolled
1571,1,4,1,1,22,27,10,11,1,0,38,Dropout
1572,6,17,0,1,22,27,12,12,1,0,55,Dropout
1573,5,4,1,1,22,27,10,8,0,0,28,Dropout
1574,5,17,0,1,22,27,7,7,0,0,46,Graduate
1575,1,2,1,1,13,14,5,5,0,0,22,Graduate
1576,2,14,1,1,22,27,10,10,0,0,46,Dropout
1577,1,17,0,1,13,27,6,6,0,0,28,Enrolled
1578,1,6,1,1,22,14,10,9,0,0,18,Dropout
1579,1,2,1,1,23,27,10,10,1,1,18,Enrolled
1580,1,15,1,1,22,27,10,8,1,1,21,Graduate
1581,1,5,1,1,1,3,5,3,0,0,18,Enrolled
1582,1,17,0,1,13,27,4,10,0,0,34,Dropout
1583,1,16,1,1,22,28,10,10,0,1,21,Dropout
1584,1,15,1,1,22,14,10,10,0,1,18,Graduate
1585,1,2,1,1,17,28,10,9,1,0,20,Graduate
1586,1,9,1,1,23,27,8,8,0,0,18,Enrolled
1587,1,7,1,1,1,2,4,4,1,0,21,Enrolled
1588,1,11,1,1,22,27,6,5,1,0,19,Dropout
1589,1,3,0,1,1,14,5,13,1,0,22,Graduate
1590,1,4,1,1,1,14,5,8,1,0,23,Dropout
1591,1,2,1,1,3,1,3,11,1,0,19,Dropout
1592,1,9,1,1,13,28,6,6,1,0,18,Enrolled
1593,1,2,1,1,23,27,10,4,1,1,19,Dropout
1594,1,9,1,1,1,28,10,10,1,0,19,Enrolled
1595,1,14,1,1,1,27,5,10,1,0,19,Enrolled
1596,1,12,1,1,22,27,10,10,1,0,22,Enrolled
1597,1,15,1,1,13,1,10,10,1,1,18,Graduate
1598,1,10,1,1,22,27,8,8,1,0,18,Dropout
1599,1,15,1,1,23,28,10,10,1,0,19,Dropout
1600,1,2,1,1,1,1,1,4,1,0,18,Graduate
1601,1,14,1,1,1,14,5,11,1,0,21,Enrolled
1602,1,11,1,1,1,14,5,2,1,0,18,Enrolled
1603,1,4,1,1,13,28,7,7,1,0,19,Graduate
1604,1,4,1,1,1,14,10,9,1,0,27,Dropout
1605,1,4,1,1,23,28,10,10,1,0,20,Enrolled
1606,1,11,1,1,3,14,4,10,1,0,20,Graduate
1607,1,12,1,1,4,3,3,2,1,0,18,Graduate
1608,1,15,1,1,23,14,10,11,1,0,18,Enrolled
1609,1,5,1,1,23,14,8,8,1,0,18,Graduate
1610,1,9,1,1,1,28,5,8,1,0,18,Dropout
1611,1,6,1,1,13,27,9,9,1,0,18,Enrolled
1612,1,12,1,1,13,14,6,6,0,0,18,Graduate
1613,1,3,0,1,19,24,1,1,0,0,37,Dropout
1614,2,3,0,1,23,27,6,4,0,1,36,Graduate
1615,2,6,1,1,13,14,10,6,0,0,26,Dropout
1616,1,6,1,1,22,28,7,10,0,0,19,Graduate
1617,1,3,0,1,22,1,8,5,0,0,24,Dropout
1618,1,15,1,21,13,1,10,10,0,1,19,Dropout
1619,1,14,1,1,1,1,10,11,0,1,20,Graduate
1620,1,14,1,1,13,3,10,8,0,0,19,Graduate
1621,1,6,1,1,23,27,10,10,0,0,21,Graduate
1622,2,13,1,1,22,27,10,5,0,0,50,Dropout
1623,2,13,1,1,22,27,10,10,0,0,47,Dropout
1624,1,16,1,1,1,14,5,8,0,0,24,Dropout
1625,1,17,0,1,22,27,8,11,0,0,48,Dropout
1626,1,6,1,1,22,2,10,5,0,1,18,Graduate
1627,1,17,0,1,22,27,6,6,1,0,32,Dropout
1628,1,14,1,1,13,3,5,1,1,0,20,Dropout
1629,1,7,1,1,22,28,10,9,1,0,24,Dropout
1630,2,8,1,1,22,28,10,10,1,0,53,Graduate
1631,2,15,1,1,13,14,10,5,1,0,42,Dropout
1632,2,17,0,1,22,27,10,10,1,0,52,Graduate
1633,1,3,0,1,23,3,18,20,1,0,54,Enrolled
1634,2,17,0,1,22,27,10,11,1,0,49,Graduate
1635,1,14,1,1,23,27,8,6,1,1,18,Graduate
1636,2,8,1,1,1,14,7,7,1,0,37,Graduate
1637,1,12,1,1,1,1,5,5,1,1,21,Graduate
1638,1,14,1,1,22,27,6,4,1,0,26,Dropout
1639,1,5,1,1,3,1,3,4,1,0,20,Graduate
1640,1,12,1,1,1,27,5,4,0,1,19,Graduate
1641,1,5,1,1,23,28,10,8,0,0,18,Graduate
1642,1,12,1,1,1,1,5,5,0,0,18,Graduate
1643,1,3,0,1,22,14,10,10,0,0,20,Graduate
1644,1,11,1,1,3,3,4,4,0,0,20,Dropout
1645,1,2,1,1,3,14,5,8,0,0,21,Dropout
1646,1,2,1,1,1,14,4,4,0,0,22,Graduate
1647,1,12,1,1,1,28,5,8,0,1,18,Graduate
1648,1,12,1,1,13,27,10,8,0,0,18,Dropout
1649,1,12,1,1,1,28,5,10,0,1,19,Graduate
1650,1,12,1,1,3,1,10,10,0,0,19,Enrolled
1651,1,12,1,1,1,1,5,8,0,0,18,Graduate
1652,1,17,0,1,28,3,4,4,0,0,27,Enrolled
1653,1,13,1,1,13,14,4,11,0,1,20,Graduate
1654,1,16,1,1,1,1,3,10,0,0,20,Dropout
1655,1,6,1,1,23,1,10,4,0,0,20,Graduate
1656,1,9,1,1,3,14,2,5,0,0,19,Graduate
1657,1,6,1,1,22,14,10,9,0,0,20,Enrolled
1658,1,2,1,1,22,27,10,10,0,1,20,Graduate
1659,1,2,1,1,3,3,2,3,0,0,20,Enrolled
1660,1,6,1,1,1,14,5,7,0,0,27,Graduate
1661,1,6,1,1,3,3,6,3,0,0,18,Graduate
1662,1,12,1,1,13,1,5,5,0,0,18,Graduate
1663,1,12,1,1,1,27,10,8,0,1,18,Graduate
1664,1,6,1,1,22,27,10,2,0,0,20,Graduate
1665,1,15,1,1,1,1,5,5,0,0,19,Enrolled
1666,1,10,1,1,1,1,6,7,0,1,20,Graduate
1667,1,12,1,1,3,14,2,6,0,0,18,Graduate
1668,1,5,1,1,1,28,5,7,0,0,22,Dropout
1669,1,3,0,1,22,27,6,9,0,1,22,Graduate
1670,1,17,0,1,1,1,5,3,0,0,25,Enrolled
1671,1,6,1,1,13,3,5,3,0,0,19,Graduate
1672,1,8,1,1,3,1,5,2,0,0,21,Dropout
1673,1,12,1,1,1,1,5,5,0,0,27,Graduate
1674,1,12,1,1,1,1,5,10,0,0,18,Graduate
1675,1,11,1,1,1,1,5,5,0,0,18,Dropout
1676,1,13,1,1,3,3,2,8,1,0,19,Dropout
1677,5,17,0,1,1,1,4,4,1,1,35,Graduate
1678,1,6,1,1,22,26,5,12,1,0,23,Graduate
1679,1,12,1,1,1,27,10,10,1,0,28,Dropout
1680,1,7,1,1,23,28,10,8,1,0,19,Enrolled
1681,1,15,1,1,1,14,5,5,1,0,19,Enrolled
1682,1,14,1,1,13,1,10,5,1,0,20,Dropout
1683,1,14,1,1,2,2,4,4,1,0,21,Dropout
1684,1,5,1,1,22,27,6,6,1,0,18,Graduate
1685,1,5,1,1,3,3,3,3,1,0,22,Graduate
1686,1,6,1,1,23,1,10,10,1,0,21,Graduate
1687,1,13,1,1,3,3,3,3,1,0,38,Dropout
1688,1,2,1,1,13,1,10,10,1,0,20,Enrolled
1689,1,2,1,1,22,27,10,10,1,0,19,Dropout
1690,1,7,1,1,19,24,1,1,1,0,24,Dropout
1691,1,5,1,1,1,27,5,8,1,0,19,Dropout
1692,1,12,1,1,22,28,10,10,1,1,19,Graduate
1693,1,9,1,1,3,14,4,11,1,0,19,Enrolled
1694,1,7,1,1,3,3,4,11,1,0,31,Dropout
1695,1,14,1,1,23,27,10,9,1,1,19,Graduate
1696,1,5,1,1,13,28,5,6,1,0,22,Graduate
1697,1,6,1,1,19,1,1,3,1,0,25,Dropout
1698,1,12,1,1,1,1,6,6,1,0,18,Dropout
1699,1,12,1,1,22,27,12,12,1,0,30,Dropout
1700,1,12,1,1,23,27,10,10,1,1,18,Graduate
1701,1,15,1,1,1,1,6,6,1,0,18,Graduate
1702,1,15,1,1,19,24,1,1,1,0,18,Dropout
1703,1,10,1,1,23,28,8,8,1,0,18,Graduate
1704,1,14,1,1,1,14,5,10,1,1,25,Graduate
1705,1,7,1,1,3,1,5,2,1,0,18,Enrolled
1706,1,2,1,1,1,1,5,5,1,0,18,Dropout
1707,1,9,1,1,1,28,9,10,1,0,19,Enrolled
1708,1,13,1,1,13,1,8,11,1,0,25,Dropout
1709,1,12,1,1,22,28,10,6,0,0,19,Graduate
1710,1,17,0,1,22,27,10,10,0,0,31,Enrolled
1711,1,12,1,1,13,14,6,5,0,1,20,Graduate
1712,1,12,1,14,3,1,4,11,0,0,33,Dropout
1713,1,6,1,1,1,3,10,5,0,0,24,Enrolled
1714,1,10,1,1,13,27,10,10,0,1,18,Graduate
1715,1,12,1,1,1,14,5,11,0,0,19,Graduate
1716,1,12,1,1,23,28,8,8,0,1,20,Graduate
1717,2,12,1,1,22,28,5,5,1,1,33,Enrolled
1718,1,7,1,1,23,27,8,8,1,0,24,Dropout
1719,1,17,0,1,2,1,3,5,1,0,24,Dropout
1720,1,6,1,1,23,27,10,10,1,0,18,Graduate
1721,1,11,1,1,22,27,10,10,0,1,18,Graduate
1722,1,6,1,1,3,3,3,9,0,0,22,Graduate
1723,1,15,1,1,2,1,10,10,0,1,18,Graduate
1724,1,2,1,1,13,14,4,11,0,0,21,Graduate
1725,2,17,0,1,22,27,6,2,0,0,38,Dropout
1726,1,10,1,1,19,24,13,13,0,1,29,Graduate
1727,1,8,1,1,23,27,5,10,0,1,20,Enrolled
1728,1,11,1,1,23,27,5,10,0,0,18,Dropout
1729,2,17,0,1,22,27,10,10,1,0,37,Graduate
1730,1,9,1,1,3,3,6,11,1,0,20,Graduate
1731,1,8,1,1,13,14,12,9,1,0,20,Dropout
1732,2,7,1,1,22,28,10,11,1,0,40,Dropout
1733,2,3,0,1,22,3,10,11,1,0,44,Enrolled
1734,1,9,1,1,1,1,10,10,1,0,21,Dropout
1735,1,5,1,1,2,14,4,9,1,0,21,Graduate
1736,1,12,1,1,3,1,3,2,1,0,18,Graduate
1737,1,12,1,1,1,3,10,11,1,0,18,Enrolled
1738,1,4,1,1,3,1,6,10,1,0,27,Graduate
1739,2,5,1,1,22,27,10,11,1,0,38,Dropout
1740,1,8,1,1,3,3,6,3,1,0,18,Dropout
1741,1,11,1,1,1,1,5,3,1,0,19,Enrolled
1742,1,8,1,1,3,14,3,10,1,0,18,Dropout
1743,1,15,1,1,1,1,10,7,1,0,19,Dropout
1744,1,14,1,1,22,27,12,12,1,0,44,Dropout
1745,1,6,1,1,1,1,5,5,1,0,26,Dropout
1746,1,8,1,1,13,1,10,5,1,0,24,Dropout
1747,1,4,1,1,13,1,10,7,1,0,27,Dropout
1748,1,4,1,1,1,1,10,5,1,0,27,Dropout
1749,1,5,1,1,23,28,8,8,1,0,25,Dropout
1750,1,4,1,1,3,2,3,7,1,0,21,Enrolled
1751,1,2,1,1,23,14,10,10,1,1,19,Graduate
1752,1,5,1,1,24,29,4,4,1,0,20,Enrolled
1753,1,7,1,1,13,3,6,3,1,0,20,Enrolled
1754,1,7,1,1,3,1,3,10,1,0,20,Dropout
1755,1,7,1,1,1,1,4,4,1,1,18,Enrolled
1756,1,2,1,1,4,4,4,4,1,0,19,Enrolled
1757,1,8,1,1,1,27,5,9,0,0,22,Dropout
1758,1,14,1,1,4,14,3,6,0,0,19,Graduate
1759,1,12,1,1,1,1,5,8,0,1,18,Graduate
1760,1,10,1,1,13,14,29,36,0,0,20,Graduate
1761,1,2,1,14,1,1,6,8,0,1,18,Dropout
1762,1,15,1,1,1,14,2,4,1,0,36,Graduate
1763,1,9,1,12,22,2,7,5,1,0,19,Graduate
1764,1,9,1,1,1,1,7,7,1,1,21,Graduate
1765,1,9,1,1,13,28,10,10,0,0,26,Dropout
1766,1,4,1,14,1,1,10,10,0,0,29,Dropout
1767,1,11,1,1,13,2,10,4,1,0,26,Enrolled
1768,1,12,1,1,3,14,3,7,1,0,27,Dropout
1769,1,9,1,1,3,3,3,3,1,0,32,Enrolled
1770,1,16,1,1,22,14,10,6,0,1,23,Enrolled
1771,1,9,1,14,23,28,10,9,0,0,24,Enrolled
1772,1,15,1,1,1,1,10,10,0,1,19,Graduate
1773,1,4,1,1,13,14,5,5,1,0,25,Enrolled
1774,1,11,1,1,1,14,5,6,1,0,19,Enrolled
1775,1,15,1,1,1,3,1,1,1,0,20,Dropout
1776,2,11,1,1,13,28,5,8,1,0,33,Graduate
1777,2,17,0,1,22,10,10,10,1,0,35,Dropout
1778,1,9,1,1,22,28,8,8,1,0,23,Graduate
1779,1,12,1,1,22,14,10,10,1,0,19,Graduate
1780,1,14,1,1,1,27,10,11,1,0,21,Enrolled
1781,1,5,1,1,1,14,4,4,1,1,21,Graduate
1782,1,12,1,1,22,27,4,8,1,0,27,Dropout
1783,1,9,1,1,3,28,15,36,1,0,19,Enrolled
1784,1,12,1,1,22,28,10,10,1,0,28,Dropout
1785,1,9,1,1,22,28,8,8,1,0,25,Enrolled
1786,2,10,1,1,22,27,10,5,1,0,42,Dropout
1787,1,17,0,1,22,27,10,10,1,0,27,Graduate
1788,1,5,1,1,3,3,1,2,1,0,23,Dropout
1789,1,11,1,1,13,1,5,5,1,1,18,Graduate
1790,2,12,1,1,22,27,10,5,1,0,26,Graduate
1791,1,9,1,1,3,1,4,11,1,0,18,Dropout
1792,1,17,0,1,3,5,3,3,1,0,29,Dropout
1793,1,6,1,1,1,1,5,8,1,0,22,Dropout
1794,1,12,1,1,13,27,27,42,0,0,21,Enrolled
1795,1,12,1,1,23,28,8,10,0,1,19,Graduate
1796,1,10,1,1,23,27,10,8,0,1,18,Graduate
1797,1,6,1,1,23,1,10,10,0,1,18,Dropout
1798,1,4,1,1,22,28,5,10,0,0,40,Dropout
1799,1,11,1,12,23,3,10,4,0,0,20,Dropout
1800,1,12,1,1,3,1,5,2,1,0,18,Dropout
1801,1,3,0,1,19,24,1,1,1,0,31,Graduate
1802,1,9,1,1,1,1,10,10,1,1,18,Graduate
1803,1,14,1,1,13,1,5,5,1,0,22,Dropout
1804,1,9,1,1,13,14,10,6,1,0,38,Dropout
1805,1,17,0,1,3,1,3,10,1,0,33,Dropout
1806,1,7,1,1,1,1,4,6,1,1,19,Enrolled
1807,1,14,1,1,3,3,2,2,1,0,18,Dropout
1808,1,7,1,1,1,14,5,8,1,1,18,Enrolled
1809,1,17,0,1,1,1,6,4,1,0,27,Graduate
1810,1,11,1,1,22,27,10,10,1,0,26,Graduate
1811,1,12,1,1,1,14,4,4,0,1,19,Graduate
1812,2,12,1,1,22,27,6,6,1,0,44,Dropout
1813,1,9,1,1,22,28,10,10,1,0,19,Graduate
1814,1,5,1,1,1,27,5,8,1,0,20,Dropout
1815,1,4,1,1,13,27,2,2,1,0,24,Enrolled
1816,4,17,0,1,22,27,7,7,0,0,31,Graduate
1817,1,5,1,1,22,27,10,10,0,0,25,Graduate
1818,1,15,1,1,2,27,10,10,0,0,19,Dropout
1819,1,12,1,1,3,2,4,4,0,0,18,Dropout
1820,1,6,1,1,13,28,5,10,0,0,19,Enrolled
1821,1,12,1,1,3,1,5,4,0,1,19,Enrolled
1822,1,9,1,1,1,28,5,6,0,0,19,Enrolled
1823,1,14,1,1,1,1,5,5,0,0,24,Dropout
1824,1,10,1,1,3,3,4,4,0,0,20,Graduate
1825,1,11,1,1,13,27,6,4,0,0,18,Graduate
1826,1,10,1,1,23,1,6,8,0,1,18,Graduate
1827,1,6,1,1,1,28,5,10,0,0,21,Enrolled
1828,1,12,1,1,22,27,5,6,0,0,28,Dropout
1829,1,9,1,1,23,27,6,7,0,1,18,Enrolled
1830,1,16,1,1,22,14,10,9,0,0,18,Dropout
1831,1,10,1,1,1,1,5,5,0,1,18,Graduate
1832,1,9,1,1,22,14,10,9,0,1,18,Graduate
1833,1,9,1,1,13,14,10,10,0,1,19,Dropout
1834,1,12,1,1,13,28,4,10,0,1,19,Graduate
1835,1,10,1,1,23,28,29,43,0,1,20,Graduate
1836,2,3,0,1,22,14,10,4,0,0,34,Graduate
1837,2,12,1,1,22,27,10,10,0,0,39,Enrolled
1838,1,12,1,1,3,14,3,6,0,0,19,Graduate
1839,1,5,1,1,1,14,5,5,0,0,24,Graduate
1840,1,15,1,9,23,27,1,6,0,0,18,Dropout
1841,1,8,1,1,13,14,4,11,1,0,19,Dropout
1842,1,9,1,1,1,28,4,7,1,1,18,Graduate
1843,1,9,1,1,3,1,4,4,1,0,20,Enrolled
1844,1,12,1,1,1,1,10,10,1,0,19,Graduate
1845,1,8,1,1,3,14,3,5,1,0,19,Dropout
1846,1,4,1,1,22,3,6,3,1,0,19,Dropout
1847,2,17,0,1,21,12,10,11,1,0,41,Dropout
1848,1,12,1,1,5,5,3,3,1,0,19,Graduate
1849,1,11,1,1,3,3,3,3,1,0,19,Enrolled
1850,1,12,1,1,1,1,8,11,1,0,23,Dropout
1851,1,7,1,1,13,28,10,8,1,0,18,Dropout
1852,1,9,1,1,3,14,4,4,1,0,19,Graduate
1853,1,4,1,1,3,3,3,11,1,0,20,Graduate
1854,1,6,1,1,22,27,12,12,1,0,35,Dropout
1855,4,14,1,1,13,1,12,12,1,0,34,Dropout
1856,1,5,1,1,3,3,10,10,0,1,19,Graduate
1857,1,10,1,12,13,1,10,10,1,0,22,Graduate
1858,1,5,1,1,1,4,5,3,1,0,20,Graduate
1859,2,17,0,1,3,2,3,3,1,0,27,Enrolled
1860,2,7,1,1,13,14,1,6,1,0,30,Dropout
1861,1,7,1,1,1,1,5,5,1,0,34,Enrolled
1862,1,11,1,1,1,1,6,5,1,0,20,Dropout
1863,1,5,1,1,22,28,10,6,1,0,18,Graduate
1864,1,8,1,1,7,14,5,5,1,1,26,Dropout
1865,1,17,0,1,1,1,4,8,1,0,26,Graduate
1866,1,9,1,1,13,14,6,10,1,0,26,Dropout
1867,1,17,0,1,22,27,10,7,1,0,31,Dropout
1868,1,2,1,1,22,14,10,9,1,1,20,Graduate
1869,1,15,1,1,13,9,1,1,1,0,19,Graduate
1870,1,14,1,1,19,3,8,3,1,0,23,Dropout
1871,1,12,1,1,1,1,5,5,1,1,20,Dropout
1872,1,12,1,1,1,1,5,11,1,0,20,Graduate
1873,1,3,0,1,19,24,1,1,1,0,29,Dropout
