Marital status,Daytime/evening attendance,Previous qualification,Nationality,Mother qualification,Father qualification,Tuition fees up to date,Gender,Scholarship holder,International,Age at enrollment,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
1,1,1,1,23,14,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,23,28,1,0,0,0,20,15.692307692307692,14.428571428571429,Graduate
1,1,1,1,1,27,1,0,1,0,20,15.052631578947368,14.538461538461538,Graduate
1,0,1,1,22,27,1,0,0,0,21,11.5,12.4,Dropout
1,1,1,1,23,1,1,1,0,0,28,11.0,10.0,Enrolled
1,1,1,1,23,27,1,1,1,0,19,13.0,13.166666666666666,Graduate
1,1,1,1,22,27,1,1,1,0,18,12.93875,12.93875,Graduate
1,1,1,1,22,27,1,1,0,0,22,0.0,0.0,Graduate
1,1,14,1,22,27,1,1,0,0,25,0.0,0.0,Dropout
2,1,1,1,22,27,0,1,0,0,37,13.0,12.88,Dropout
1,1,1,1,22,27,0,1,0,0,38,12.18,11.8125,Dropout
2,1,1,1,13,28,1,1,0,0,36,11.333333333333334,11.4,Dropout
1,1,1,1,13,1,1,1,0,0,18,13.0,13.0,Graduate
1,1,1,1,1,1,0,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,24,12.5,12.333333333333334,Dropout
1,1,1,1,1,1,1,1,0,0,20,11.0,12.166666666666666,Graduate
1,1,1,1,22,27,1,1,0,0,21,0.0,0.0,Dropout
2,0,1,1,22,27,1,1,0,0,32,0.0,0.0,Dropout
2,0,12,1,23,28,1,1,0,0,39,0.0,10.0,Dropout
1,1,3,1,22,27,0,1,0,0,33,0.0,0.0,Dropout
1,1,1,1,22,28,1,1,1,0,20,12.4,10.75,Graduate
1,1,1,1,23,14,1,1,0,0,19,15.5,14.1,Graduate
2,0,1,1,22,27,0,1,0,0,43,11.5,10.8,Dropout
2,0,1,1,22,27,1,1,0,0,49,13.333333333333334,11.6,Dropout
1,1,1,1,23,28,1,1,1,0,18,12.666666666666666,13.5,Graduate
1,1,1,1,1,27,1,1,0,0,27,0.0,0.0,Enrolled
1,1,1,1,1,14,1,1,1,0,19,12.6,13.6,Dropout
1,1,1,1,22,27,1,1,1,0,45,13.5,0.0,Dropout
1,1,1,1,22,10,0,1,0,0,19,13.0,13.0,Graduate
1,1,14,1,1,3,1,1,1,0,21,11.714285714285714,11.75,Graduate
1,1,1,1,1,1,1,1,1,0,18,12.166666666666666,13.0,Graduate
1,1,1,1,22,27,1,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,22,27,0,1,0,0,29,0.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,19,11.5,11.6,Graduate
1,1,1,1,13,14,1,1,1,0,18,11.25,12.25,Enrolled
1,1,14,1,1,1,1,1,1,0,22,12.285714285714286,12.375,Graduate
1,1,1,1,1,1,1,1,1,0,18,12.718571428571428,12.805555555555555,Dropout
1,1,14,1,1,14,1,1,0,0,20,12.4,15.0,Enrolled
1,1,1,1,13,14,1,1,0,0,20,0.0,0.0,Dropout
4,1,12,1,22,27,1,1,1,0,29,14.0,0.0,Dropout
1,1,1,1,9,9,1,1,0,0,29,11.666666666666666,11.25,Dropout
1,1,1,1,1,1,1,1,0,0,23,13.0,11.25,Enrolled
1,1,1,1,3,10,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,23,28,1,1,0,0,18,0.0,12.0,Dropout
2,1,1,1,2,2,1,1,0,0,22,11.5,12.5,Dropout
1,0,1,1,22,27,1,1,0,0,34,11.714285714285714,11.5,Dropout
1,0,4,1,3,3,1,1,0,0,26,12.6,13.714285714285714,Graduate
1,1,1,1,22,27,1,1,0,0,24,11.642857142857142,11.25,Dropout
1,1,1,1,1,1,1,1,1,0,17,14.875,13.428571428571429,Graduate
1,1,1,1,3,3,1,1,0,0,21,10.0,10.333333333333334,Enrolled
2,0,1,1,1,4,1,1,0,0,34,14.2,14.6,Enrolled
1,1,14,1,13,28,1,1,0,0,19,12.714285714285714,13.5,Graduate
2,1,1,1,1,3,0,1,0,0,49,11.6,11.2,Dropout
1,1,1,1,2,4,1,1,0,0,23,11.94,12.2,Dropout
1,1,1,1,1,14,1,1,0,0,18,11.6,14.2,Dropout
1,1,1,1,10,1,1,1,0,0,20,12.7,13.475,Enrolled
1,1,1,1,3,1,1,1,0,0,19,13.333333333333334,13.8,Graduate
1,1,14,1,3,1,1,1,0,0,24,13.333333333333334,13.11111111111111,Enrolled
1,1,1,1,1,28,1,1,0,0,18,13.4,15.0,Graduate
2,1,12,1,19,24,0,1,0,0,45,0.0,0.0,Dropout
1,0,1,1,19,24,1,1,0,0,30,11.0,0.0,Dropout
1,0,14,1,1,4,1,1,0,0,28,12.0,11.333333333333334,Dropout
1,0,1,1,22,27,1,1,0,0,40,0.0,0.0,Dropout
1,1,12,1,23,14,0,1,0,0,32,0.0,0.0,Dropout
1,1,1,1,13,27,1,1,0,0,19,12.5,10.25,Dropout
1,1,1,1,1,14,1,1,0,0,20,13.666666666666666,12.166666666666666,Graduate
1,1,1,1,1,3,1,1,0,0,18,10.0,0.0,Dropout
1,1,1,1,23,27,0,1,0,0,20,11.5,13.0,Dropout
1,0,1,1,22,28,1,1,0,0,39,12.25,12.75,Enrolled
1,1,1,1,13,28,0,1,0,0,19,13.6,13.666666666666666,Enrolled
1,0,9,1,22,27,1,1,0,0,38,10.5,11.333333333333334,Enrolled
1,1,1,1,13,27,1,1,1,0,18,13.266666666666666,13.266666666666666,Graduate
1,1,1,1,13,28,1,1,1,0,18,12.5125,14.1875,Graduate
2,1,7,1,19,24,1,1,0,0,28,0.0,0.0,Dropout
1,1,1,1,22,27,0,1,0,0,31,0.0,0.0,Dropout
1,1,1,1,2,14,1,1,0,0,23,13.483333333333334,13.483333333333334,Graduate
1,1,1,1,23,14,1,1,0,0,21,12.565,12.16,Enrolled
1,1,12,1,22,27,0,1,0,0,33,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,0,0,22,13.0,11.666666666666666,Dropout
1,1,14,1,13,27,1,1,0,0,20,16.5,17.714285714285715,Dropout
1,1,1,1,22,28,1,1,0,0,19,13.166666666666666,13.2,Enrolled
1,1,14,1,23,28,1,1,0,0,20,13.8,13.142857142857142,Graduate
1,1,9,1,22,27,1,1,0,0,25,11.166666666666666,11.8,Enrolled
1,1,1,1,1,1,0,1,0,0,25,0.0,0.0,Dropout
1,1,1,1,4,14,1,1,0,0,19,12.666666666666666,12.142857142857142,Enrolled
1,1,1,1,2,1,1,1,0,0,20,12.6,14.5,Graduate
2,1,12,1,13,14,1,1,0,0,33,13.06,0.0,Enrolled
1,1,1,1,1,27,1,1,0,0,19,13.833333333333334,13.625,Graduate
1,1,12,1,19,24,1,1,0,0,31,0.0,0.0,Dropout
1,1,14,1,3,28,0,1,0,0,24,16.0,16.0,Dropout
1,1,14,1,13,3,0,1,0,0,23,0.0,0.0,Dropout
2,0,1,1,1,3,0,1,1,0,26,10.666666666666666,10.666666666666666,Dropout
2,1,2,1,22,27,1,1,0,0,38,14.5,14.5,Graduate
1,1,1,1,13,14,1,1,1,0,20,14.0,13.8,Graduate
1,1,1,1,1,14,1,1,0,0,20,13.333333333333334,13.571428571428571,Graduate
1,1,12,1,3,1,1,1,0,0,25,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,0,0,19,12.0,11.2,Graduate
1,1,1,1,1,28,1,1,0,0,18,16.2,16.0,Graduate
1,0,9,1,10,10,1,1,0,0,28,10.285714285714286,10.6,Dropout
1,1,1,1,13,14,1,1,0,0,18,0.0,0.0,Enrolled
1,1,1,1,1,28,1,1,1,0,20,13.571428571428571,13.166666666666666,Graduate
1,1,1,1,4,3,1,1,0,0,18,14.285714285714286,14.857142857142858,Graduate
1,1,1,1,1,1,1,1,0,0,19,10.2,10.5,Graduate
1,1,1,1,13,14,1,1,0,0,24,10.25,10.25,Dropout
1,1,1,1,1,3,1,1,0,0,21,0.0,0.0,Dropout
1,1,1,1,3,27,1,1,1,0,20,14.833333333333334,14.833333333333334,Graduate
1,1,14,1,13,1,1,1,0,0,21,13.625,12.6,Graduate
2,1,1,1,13,14,1,1,0,0,24,12.271428571428572,13.657142857142857,Graduate
1,0,1,1,23,27,1,1,0,0,27,0.0,0.0,Dropout
1,1,1,1,22,28,0,1,0,0,19,12.5,10.5,Enrolled
1,0,1,1,3,14,1,1,0,0,39,13.22222222222222,13.142857142857142,Graduate
1,1,1,1,13,27,1,1,0,0,25,15.0,11.5,Dropout
1,1,3,1,1,2,0,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,1,2,1,1,0,0,19,13.166666666666666,13.0,Graduate
1,1,1,1,23,27,1,1,1,0,21,13.833333333333334,14.0,Graduate
1,0,15,1,1,3,1,1,0,0,27,0.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,19,0.0,0.0,Enrolled
1,1,1,1,3,1,1,1,0,0,18,13.154285714285717,13.154285714285717,Enrolled
1,1,3,1,16,27,1,1,0,0,27,12.333333333333334,13.166666666666666,Dropout
1,1,1,1,13,28,1,1,0,0,18,13.0,11.8,Dropout
1,1,1,1,2,3,1,1,0,0,19,11.5,11.4,Enrolled
1,1,14,1,13,28,1,1,0,0,19,13.25,12.0,Dropout
1,1,14,1,13,1,1,1,0,0,22,13.333333333333334,12.75,Enrolled
1,1,1,1,13,28,1,0,0,0,18,13.5,12.166666666666666,Graduate
1,1,1,1,22,27,1,0,1,0,18,12.666666666666666,12.8,Graduate
1,1,1,1,4,14,1,0,0,0,23,15.090909090909092,14.5,Dropout
1,1,1,1,1,4,0,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,2,1,1,1,0,0,18,13.166666666666666,12.666666666666666,Graduate
1,1,1,1,13,14,1,1,0,0,18,12.833333333333334,12.833333333333334,Graduate
1,1,1,1,1,14,1,1,0,0,18,11.8,12.0,Enrolled
1,1,1,1,13,1,1,1,0,0,20,11.833333333333334,12.166666666666666,Graduate
1,1,1,1,3,1,1,1,0,0,20,12.8,12.75,Graduate
1,1,14,1,1,1,1,1,0,0,21,11.8,11.0,Dropout
1,1,1,1,13,14,1,1,0,0,22,0.0,0.0,Enrolled
1,1,1,1,13,1,1,1,0,0,20,15.8,14.571428571428571,Dropout
1,1,1,1,1,27,1,1,0,0,19,0.0,0.0,Enrolled
1,1,14,1,23,14,1,1,0,0,19,12.5,11.6,Enrolled
1,1,1,1,1,1,1,1,0,0,20,14.666666666666666,13.857142857142858,Graduate
1,1,14,1,13,27,1,1,0,0,19,12.5,12.0,Dropout
1,1,1,1,1,10,1,1,0,0,19,12.0,10.5,Dropout
1,1,1,14,2,2,1,1,0,1,24,13.142857142857142,11.833333333333334,Enrolled
1,1,1,1,13,1,1,1,0,0,18,12.666666666666666,11.142857142857142,Dropout
1,1,1,1,13,14,0,1,1,0,18,15.0,14.2,Enrolled
1,1,1,1,13,28,1,0,0,0,18,13.6,11.8,Dropout
1,1,1,1,1,1,1,0,0,0,18,12.5,13.833333333333334,Graduate
1,1,1,1,13,27,1,0,1,0,21,13.333333333333334,13.5,Graduate
1,1,1,14,22,27,1,0,0,1,18,12.25,11.0,Dropout
1,1,1,1,1,14,1,0,1,0,18,15.101428571428572,16.09375,Graduate
1,1,1,1,13,27,1,0,1,0,18,13.166666666666666,16.0,Graduate
1,0,1,1,3,14,1,0,0,0,23,11.0,0.0,Dropout
1,1,1,1,3,14,1,0,0,0,21,11.666666666666666,11.75,Graduate
1,1,1,1,13,28,1,0,0,0,20,10.0,13.0,Enrolled
1,0,1,1,19,24,1,0,0,0,26,11.571428571428571,11.0,Dropout
1,1,1,1,1,14,1,0,1,0,18,12.166666666666666,11.2,Enrolled
1,1,1,1,3,27,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,13,14,0,0,1,0,19,13.833333333333334,14.285714285714286,Graduate
1,1,1,1,13,1,1,0,1,0,20,12.357142857142858,13.0,Graduate
1,1,1,1,23,14,0,0,0,0,19,12.166666666666666,10.333333333333334,Dropout
1,1,14,1,22,14,1,0,0,0,21,12.0,12.5,Enrolled
1,1,1,1,22,27,1,0,0,0,33,12.416666666666666,13.0,Graduate
1,1,1,1,3,28,1,0,0,0,18,12.75,12.75,Graduate
1,1,6,1,22,1,1,0,0,0,21,14.933333333333334,14.933333333333334,Graduate
1,1,1,1,3,14,1,0,0,0,19,13.0,11.666666666666666,Graduate
4,1,12,1,23,14,0,0,0,0,33,12.857142857142858,12.666666666666666,Enrolled
2,1,1,1,23,28,1,0,0,0,18,14.455000000000002,13.91,Graduate
1,1,1,1,1,14,1,0,1,0,18,14.0,13.285714285714286,Graduate
1,1,1,1,13,28,1,0,1,0,20,13.5,12.666666666666666,Graduate
1,1,1,1,22,27,0,0,0,0,20,0.0,0.0,Dropout
1,0,1,1,13,1,1,0,1,0,20,11.666666666666666,14.0,Graduate
1,1,1,1,1,27,1,0,1,0,19,12.0,13.333333333333334,Graduate
1,1,1,1,23,27,1,0,1,0,19,11.714285714285714,11.833333333333334,Graduate
1,1,1,1,26,1,1,0,0,0,21,12.666666666666666,12.428571428571429,Graduate
1,1,1,1,3,3,1,0,0,0,26,11.75,12.8,Enrolled
1,1,1,1,22,27,1,0,0,0,21,0.0,0.0,Dropout
1,1,1,1,13,28,1,0,0,0,18,12.328571428571427,12.328571428571427,Graduate
5,1,12,1,22,27,1,0,0,0,27,11.666666666666666,10.0,Dropout
1,1,1,1,1,28,1,0,1,0,20,13.25,12.727272727272728,Graduate
1,1,14,1,13,3,1,0,0,0,21,11.833333333333334,13.25,Enrolled
1,1,1,1,23,27,1,0,1,0,18,13.3,15.125,Graduate
1,1,14,1,1,14,1,0,0,0,20,12.555555555555555,11.8,Enrolled
1,1,1,1,1,14,1,0,0,0,18,12.833333333333334,12.166666666666666,Graduate
1,1,14,1,1,1,1,0,1,0,20,12.833333333333334,12.833333333333334,Graduate
1,1,1,1,1,14,1,0,1,0,19,12.666666666666666,13.0,Graduate
1,1,1,1,22,3,1,0,0,0,20,13.271428571428572,14.471428571428572,Graduate
1,0,1,1,13,27,1,0,1,0,20,12.4,12.833333333333334,Graduate
1,1,14,1,23,1,1,0,0,0,20,14.5,11.25,Enrolled
1,1,1,1,13,1,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,3,3,1,0,0,0,18,14.285714285714286,13.25,Graduate
1,1,1,1,23,28,1,0,0,0,18,12.333333333333334,12.6,Graduate
1,1,1,1,23,27,1,0,1,0,19,12.583333333333334,12.671428571428573,Graduate
1,1,1,1,10,27,1,0,0,0,19,13.731666666666667,13.771428571428572,Dropout
1,1,12,1,22,27,1,1,0,0,43,12.875,12.142857142857142,Enrolled
2,1,1,1,22,17,1,1,0,0,47,14.625,13.4,Dropout
1,1,1,1,19,24,0,1,0,0,23,0.0,0.0,Dropout
1,1,1,14,13,14,1,0,1,1,19,12.666666666666666,12.666666666666666,Graduate
1,1,1,1,3,3,1,0,0,0,20,12.491666666666667,12.491666666666667,Graduate
1,1,1,1,1,3,1,0,1,0,19,13.666666666666666,14.166666666666666,Graduate
1,1,1,6,22,27,1,0,0,1,19,16.0,14.5,Graduate
1,1,14,1,13,27,1,0,0,0,19,14.142857142857142,13.0,Graduate
1,0,12,1,13,14,1,0,1,0,39,11.833333333333334,13.75,Graduate
1,1,1,1,1,1,1,0,1,0,20,12.666666666666666,13.0,Graduate
1,1,1,1,23,14,1,0,0,0,21,12.5,12.666666666666666,Graduate
1,1,1,10,22,14,0,0,0,1,22,10.88888888888889,11.25,Graduate
1,1,1,1,13,28,1,0,0,0,19,13.0,0.0,Dropout
1,1,1,1,1,14,1,0,0,0,22,15.166666666666666,16.0,Graduate
1,1,1,1,13,14,1,0,1,0,19,12.666666666666666,12.0,Graduate
1,1,1,1,22,28,1,1,0,0,18,0.0,0.0,Dropout
5,1,1,1,13,14,1,1,0,0,26,12.0,10.2,Enrolled
1,0,1,1,22,27,0,1,0,0,36,0.0,0.0,Dropout
1,1,1,1,13,2,1,1,1,0,20,0.0,0.0,Graduate
2,1,1,1,22,27,1,1,0,0,30,11.0,11.5,Dropout
1,1,1,1,1,1,1,1,0,0,24,15.714285714285714,15.9,Dropout
1,1,1,1,19,24,1,1,0,0,26,10.818181818181818,11.636363636363637,Dropout
1,1,1,1,13,28,0,1,0,0,19,12.0,0.0,Dropout
5,1,1,1,13,28,1,1,0,0,34,12.6,11.25,Graduate
1,1,1,1,1,1,1,1,0,0,33,13.0,14.0,Enrolled
1,1,1,1,13,1,1,1,0,0,19,11.6,10.75,Graduate
1,1,1,1,13,1,0,1,0,0,26,10.0,11.0,Dropout
1,1,1,1,23,27,1,1,0,0,29,14.0,0.0,Dropout
1,1,1,1,13,27,1,1,1,0,19,12.6,12.5,Dropout
1,1,1,1,1,1,1,1,0,0,18,0.0,0.0,Dropout
1,0,12,1,13,27,0,1,0,0,29,11.333333333333334,12.0,Dropout
1,1,1,1,22,27,1,1,0,0,21,12.666666666666666,11.4,Graduate
1,1,1,1,1,1,1,1,0,0,19,10.8,10.5,Enrolled
1,1,1,1,23,28,1,1,0,0,20,12.87857142857143,11.85625,Graduate
1,1,1,1,3,1,1,1,0,0,18,0.0,0.0,Dropout
1,1,1,1,23,27,1,1,0,0,18,12.833333333333334,11.4,Enrolled
1,1,1,1,19,24,1,1,1,0,21,12.6,12.833333333333334,Enrolled
1,1,1,1,1,1,1,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,1,0,30,0.0,0.0,Dropout
1,1,1,1,22,28,1,1,0,0,19,14.166666666666666,14.0,Graduate
1,1,1,1,1,14,1,1,0,0,30,13.4,13.25,Dropout
1,1,1,1,23,1,1,1,1,0,22,11.2,11.25,Graduate
1,1,1,1,22,27,1,1,0,0,22,0.0,0.0,Graduate
1,1,1,1,1,1,0,1,0,0,19,12.666666666666666,11.8,Dropout
1,1,1,1,1,14,1,1,0,0,21,12.333333333333334,11.25,Dropout
1,1,1,1,23,28,1,1,0,0,21,12.25,12.0,Graduate
1,1,14,1,13,28,1,1,1,0,21,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,0,0,27,10.75,10.333333333333334,Dropout
1,1,1,1,22,27,1,1,0,0,32,0.0,0.0,Dropout
1,1,9,1,22,1,0,1,0,0,40,0.0,0.0,Dropout
1,1,1,1,22,1,1,1,0,0,20,14.333333333333334,12.5,Enrolled
1,1,14,1,4,4,1,1,0,0,20,11.5,11.5,Dropout
1,1,1,1,22,27,1,1,0,0,18,0.0,0.0,Graduate
1,1,1,1,1,28,1,1,0,0,21,10.5,0.0,Dropout
1,1,1,1,13,27,1,1,0,0,18,13.5,0.0,Dropout
1,1,1,1,1,3,1,1,0,0,19,11.0,0.0,Enrolled
5,1,3,1,22,27,0,1,0,0,30,10.0,0.0,Dropout
1,1,9,1,13,1,1,1,0,0,29,0.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,18,12.0,10.666666666666666,Dropout
1,1,1,1,1,1,1,1,1,0,18,12.25,12.2,Dropout
1,1,14,1,1,1,1,1,0,0,22,11.4,11.666666666666666,Dropout
1,0,1,1,22,27,0,1,0,0,27,0.0,0.0,Dropout
1,1,1,1,23,1,1,1,0,0,20,14.25,14.0,Graduate
1,0,2,1,13,28,1,1,0,0,42,14.454545454545457,14.2,Graduate
1,1,1,1,23,28,1,1,0,0,21,14.538461538461538,14.461538461538462,Graduate
1,1,1,1,1,28,1,1,0,0,23,12.733333333333334,11.95,Graduate
1,1,1,1,23,28,1,1,0,0,21,13.2,13.5,Dropout
1,1,1,1,4,3,1,1,0,0,19,0.0,0.0,Graduate
2,1,1,1,22,27,1,1,1,0,40,12.333333333333334,12.75,Dropout
1,1,1,1,13,1,1,1,0,0,22,11.2,11.25,Dropout
1,1,1,1,23,27,1,1,0,0,19,13.2,13.2,Graduate
1,1,1,1,13,27,1,1,1,0,24,11.833333333333334,14.0,Enrolled
1,1,1,1,3,1,1,1,0,0,21,11.333333333333334,11.5,Enrolled
1,1,1,1,3,1,1,1,0,0,18,13.6,14.6,Graduate
1,1,1,1,22,27,1,1,0,0,18,0.0,11.5,Dropout
1,1,1,1,3,1,1,1,0,0,24,12.857142857142858,13.666666666666666,Dropout
1,1,1,1,22,14,1,1,1,0,28,14.333333333333334,12.428571428571429,Enrolled
1,1,1,1,13,28,1,0,1,0,19,13.5,14.0,Graduate
1,1,15,1,3,3,1,0,0,0,28,14.428571428571429,15.6,Enrolled
1,1,1,1,10,1,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,3,1,0,0,0,0,19,0.0,0.0,Graduate
1,1,1,1,1,1,1,0,1,0,19,12.82875,12.82875,Graduate
1,1,1,1,24,3,1,0,0,0,21,0.0,13.75,Graduate
1,1,1,1,1,14,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,3,14,1,0,0,0,19,14.666666666666666,13.166666666666666,Graduate
1,1,1,1,23,28,1,0,0,0,19,13.937142857142858,13.937142857142858,Graduate
1,1,1,1,3,1,1,0,0,0,20,14.7,14.583333333333334,Graduate
1,1,1,1,1,1,1,0,0,0,18,11.666666666666666,12.2,Graduate
1,1,6,1,22,27,1,0,0,0,20,14.85,14.85,Graduate
1,1,12,1,13,27,1,0,0,0,26,12.0,0.0,Dropout
1,1,1,1,3,1,1,0,0,0,18,13.6875,15.622222222222222,Dropout
1,0,1,1,22,27,1,0,0,0,58,12.4,11.6,Graduate
1,1,1,1,1,3,1,0,0,0,18,13.398,13.5425,Graduate
1,1,1,1,1,1,1,0,0,0,20,11.8,12.0,Enrolled
1,0,1,1,23,27,1,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,22,27,1,0,0,0,29,11.76923076923077,11.928571428571429,Graduate
1,1,3,1,1,1,0,0,0,0,27,0.0,0.0,Dropout
1,1,1,1,13,28,1,0,1,0,21,13.285714285714286,13.0,Graduate
1,1,1,1,1,14,1,0,1,0,20,11.666666666666666,11.166666666666666,Graduate
1,1,1,1,13,28,1,0,1,0,19,11.5,12.2,Graduate
1,1,1,1,22,28,1,0,1,0,22,13.081666666666669,13.15,Graduate
1,1,1,1,23,27,1,0,1,0,19,12.666666666666666,13.0,Graduate
1,1,1,1,22,1,0,0,0,0,19,11.333333333333334,0.0,Dropout
1,1,1,1,3,3,1,0,0,0,23,13.6,11.6,Enrolled
1,1,1,1,1,1,1,0,1,0,18,13.166666666666666,13.2,Dropout
1,1,14,1,1,14,1,0,0,0,19,0.0,0.0,Dropout
1,1,14,1,1,1,1,0,0,0,20,11.666666666666666,12.6,Graduate
1,1,1,1,1,28,1,0,1,0,19,13.5,13.428571428571429,Graduate
1,1,12,1,22,27,0,0,1,0,26,0.0,0.0,Dropout
1,1,1,1,1,14,1,0,1,0,18,13.166666666666666,14.142857142857142,Graduate
1,1,1,1,22,27,1,0,0,0,29,12.5,12.5,Dropout
1,1,14,1,3,1,0,0,0,0,20,13.375,13.0,Graduate
1,1,1,1,13,2,1,0,0,0,19,13.166666666666666,12.666666666666666,Graduate
1,1,14,1,1,1,1,0,0,0,23,13.4,13.5,Enrolled
1,1,1,1,2,3,1,0,0,0,25,13.0,11.666666666666666,Enrolled
1,1,1,1,3,3,1,0,0,0,18,13.154285714285717,13.154285714285717,Graduate
1,1,1,1,1,28,1,0,1,0,19,12.833333333333334,12.833333333333334,Graduate
1,1,1,1,1,14,1,0,0,0,18,12.142857142857142,13.142857142857142,Graduate
1,1,1,1,1,14,1,0,1,0,19,13.34,12.385714285714286,Enrolled
1,0,15,1,22,14,1,0,0,0,36,13.0,13.75,Dropout
1,1,14,1,1,28,1,1,1,0,20,12.0,11.666666666666666,Enrolled
1,1,1,14,1,1,1,1,0,1,20,0.0,0.0,Dropout
1,1,1,1,23,28,1,1,0,0,18,11.0,0.0,Dropout
1,1,14,1,3,1,1,1,0,0,19,11.5,11.333333333333334,Enrolled
1,1,1,1,1,34,0,1,0,0,20,13.333333333333334,12.5,Dropout
1,1,1,1,13,14,1,1,0,0,18,14.594444444444443,13.472,Graduate
1,1,14,1,3,1,1,1,0,0,20,11.0,10.666666666666666,Dropout
1,1,1,1,13,1,0,1,0,0,24,0.0,0.0,Dropout
1,1,1,1,13,28,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,14,1,1,0,0,18,12.0,12.0,Dropout
1,1,1,1,4,28,1,1,0,0,18,14.0,13.2,Graduate
1,1,1,1,1,14,1,1,0,0,18,13.571428571428571,11.8,Graduate
1,1,1,1,3,14,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,13,28,1,1,0,0,19,14.25,13.857142857142858,Graduate
2,1,9,1,1,29,0,0,0,0,32,0.0,0.0,Dropout
1,1,1,1,19,14,1,0,1,0,21,0.0,0.0,Dropout
1,1,1,1,22,27,1,0,1,0,19,13.542857142857144,13.542857142857144,Graduate
4,0,1,1,23,27,1,0,1,0,39,13.11111111111111,11.714285714285714,Graduate
1,0,8,1,19,24,1,0,0,0,30,12.666666666666666,12.142857142857142,Graduate
1,1,1,1,1,14,1,0,0,0,18,10.75,10.0,Dropout
2,0,1,1,22,27,1,0,0,0,38,10.75,10.0,Dropout
1,1,1,1,19,27,1,0,0,0,20,13.666666666666666,13.333333333333334,Graduate
1,0,12,1,19,24,1,0,0,0,55,13.833333333333334,12.833333333333334,Graduate
4,1,2,1,19,24,1,0,0,0,53,13.176470588235292,13.0,Dropout
2,0,1,1,19,24,1,0,0,0,54,12.75,12.6,Dropout
1,1,1,1,22,27,1,0,1,0,18,12.86,12.86,Enrolled
1,0,1,1,22,27,0,0,0,0,44,12.0,12.0,Dropout
1,1,1,1,22,27,1,0,0,0,28,11.666666666666666,12.555555555555555,Graduate
1,0,17,1,13,14,1,0,0,0,37,16.5,16.90909090909091,Graduate
1,1,1,1,11,12,1,0,0,0,20,12.333333333333334,11.77777777777778,Graduate
1,1,1,1,13,3,1,0,0,0,18,12.59125,12.820000000000002,Enrolled
1,1,1,1,13,14,1,1,0,0,19,11.5,11.0,Dropout
1,1,1,1,23,27,1,1,1,0,23,11.894736842105264,12.923076923076923,Graduate
1,1,1,1,13,27,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,3,14,0,1,0,0,24,0.0,0.0,Dropout
1,1,14,1,4,4,1,1,0,0,22,13.0,11.5,Enrolled
1,1,1,1,1,28,1,1,0,0,26,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,0,0,18,15.166666666666666,14.833333333333334,Graduate
1,1,14,1,23,14,1,1,0,0,24,11.75,13.5,Dropout
1,1,1,1,1,28,1,1,0,0,18,0.0,15.0,Enrolled
1,1,1,1,1,28,1,1,0,0,26,0.0,0.0,Dropout
1,1,12,1,22,27,1,1,0,0,27,11.333333333333334,14.75,Dropout
1,1,14,1,22,27,1,1,1,0,20,12.6,13.2,Graduate
1,1,1,1,10,1,1,1,0,0,19,0.0,14.0,Dropout
1,1,1,1,23,28,1,1,1,0,18,15.5,15.5,Dropout
1,1,1,1,1,1,1,1,0,0,18,12.365714285714288,12.365714285714288,Graduate
1,1,1,1,22,27,1,1,0,0,19,13.2,13.25,Enrolled
1,1,1,1,22,27,1,1,0,0,34,11.428571428571429,11.857142857142858,Enrolled
1,1,1,1,23,14,1,1,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,14,1,1,1,0,19,14.0,12.333333333333334,Graduate
2,1,1,1,2,2,1,1,0,0,30,12.0,11.8,Dropout
1,1,1,1,1,3,0,1,0,0,22,0.0,12.0,Dropout
1,1,1,1,3,28,0,1,0,0,19,10.0,11.333333333333334,Dropout
1,1,1,1,23,1,1,1,0,0,21,10.0,10.0,Dropout
1,1,1,1,22,27,0,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,1,0,19,11.166666666666666,11.666666666666666,Enrolled
