Marital status,Course,Daytime/evening attendance,Nationality,Mother qualification,Father qualification,Gender,Scholarship holder,International,Age at enrollment,GDP,Target,Country,Latitude,Longitude
1,8,1,1,1,1,1,0,0,33,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,13,1,1,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,13,1,1,0,0,26,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,23,27,1,0,0,29,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,27,1,1,0,19,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,1,1,1,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,17,0,1,13,27,1,0,0,29,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,1,0,0,21,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,1,1,0,0,19,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,1,0,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,1,1,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,23,27,1,0,0,18,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,19,24,1,1,0,21,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,1,1,1,0,0,20,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,22,27,1,1,0,30,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,22,28,1,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,1,0,0,30,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,23,1,1,1,0,22,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,1,0,0,22,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,1,0,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,1,0,0,21,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,23,28,1,0,0,21,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,13,28,1,1,0,21,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,1,0,0,27,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,1,1,1,22,27,1,0,0,32,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,22,1,1,0,0,40,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,1,1,0,0,20,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,8,1,1,4,4,1,0,0,20,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,1,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,1,28,1,0,0,21,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,13,27,1,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,1,3,1,0,0,19,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
5,5,1,1,22,27,1,0,0,30,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,13,1,1,0,0,29,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,1,1,1,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,1,1,1,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,1,1,1,0,0,22,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,1,0,0,27,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,23,1,1,0,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,13,28,1,0,0,42,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,23,28,1,0,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,28,1,0,0,23,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,23,28,1,0,0,21,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,4,3,1,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
2,10,1,1,22,27,1,1,0,40,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,1,1,0,0,22,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,1,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,13,27,1,1,0,24,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,3,1,1,0,0,21,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,7,1,1,3,1,1,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,22,27,1,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,3,1,1,0,0,24,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,22,14,1,1,0,28,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,13,28,0,1,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,3,0,0,0,28,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,10,1,0,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,3,1,0,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,24,3,0,0,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,18,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,3,14,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,0,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,3,1,0,0,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,0,0,26,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,18,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,3,0,1,22,27,0,0,0,58,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,0,0,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,1,0,0,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,17,0,1,23,27,0,0,0,20,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,0,0,0,29,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,27,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,13,28,0,1,0,21,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,1,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,0,1,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,28,0,1,0,22,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,23,27,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,22,1,0,0,0,19,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,3,3,0,0,0,23,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,0,1,0,18,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,1,14,0,0,0,19,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,1,1,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,28,0,1,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,1,0,26,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,1,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,0,0,29,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,3,1,0,0,0,20,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,2,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,1,0,0,0,23,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,13,1,1,2,3,0,0,0,25,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,3,3,0,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,28,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,14,0,0,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,22,14,0,0,0,36,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,1,28,1,1,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,14,1,1,1,0,1,20,2.02,Dropout,Brazil,-10.3333333,-53.2
1,10,1,1,23,28,1,0,0,18,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,3,1,1,0,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,1,34,1,0,0,20,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,1,0,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,3,1,1,0,0,20,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,1,1,0,0,24,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,28,1,0,0,19,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,14,1,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,4,28,1,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,14,1,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,3,14,1,0,0,22,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,13,28,1,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
2,6,1,1,1,29,0,0,0,32,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,19,14,0,1,0,21,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
4,3,0,1,23,27,0,1,0,39,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,19,24,0,0,0,30,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,0,0,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,0,0,0,38,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,19,27,0,0,0,20,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,19,24,0,0,0,55,0.32,Graduate,Portugal,39.6621648,-8.1353519
4,5,1,1,19,24,0,0,0,53,0.32,Dropout,Portugal,39.6621648,-8.1353519
2,3,0,1,19,24,0,0,0,54,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,18,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,22,27,0,0,0,44,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,22,27,0,0,0,28,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,13,14,0,0,0,37,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,11,12,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,3,0,0,0,18,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,1,0,0,19,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,23,27,1,1,0,23,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,27,1,0,0,22,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,3,14,1,0,0,24,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,4,4,1,0,0,22,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,4,1,1,1,28,1,0,0,26,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,22,27,1,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,23,14,1,0,0,24,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,1,28,1,0,0,18,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,1,28,1,0,0,26,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,1,0,0,27,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,1,1,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,10,1,1,0,0,19,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,23,28,1,1,0,18,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,1,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,22,27,1,0,0,19,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,1,0,0,34,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,23,14,1,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,1,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
2,4,1,1,2,2,1,0,0,30,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,3,1,0,0,22,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,3,28,1,0,0,19,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,23,1,1,0,0,21,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,1,0,0,22,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,1,1,0,19,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,1,0,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,4,1,1,3,1,1,0,0,35,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,1,0,0,20,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,6,9,1,0,0,21,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,19,24,1,0,0,27,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,22,28,1,0,0,26,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,23,1,0,0,20,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,1,0,0,28,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,28,1,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,14,1,0,0,47,-1.7,Dropout,Portugal,39.6621648,-8.1353519
4,15,1,1,22,27,1,0,0,55,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,1,0,0,39,-0.92,Dropout,Portugal,39.6621648,-8.1353519
2,4,1,1,22,27,1,0,0,35,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,22,20,1,0,0,32,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,3,10,1,0,0,20,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,1,0,0,36,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,23,14,1,1,0,34,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,14,1,0,0,21,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,17,0,1,22,14,1,1,0,42,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,22,14,1,0,0,25,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,23,28,1,1,0,18,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,28,1,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,14,1,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,14,1,0,0,34,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,1,0,0,20,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,1,0,0,20,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,1,0,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,1,14,1,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,1,1,0,0,31,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,27,1,0,0,21,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,28,1,1,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,1,0,0,22,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,14,1,0,0,19,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,1,1,1,0,0,41,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,19,24,1,0,0,27,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,19,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,10,1,1,0,1,1,20,-3.12,Graduate,Guinea,10.7226226,-10.7083587
1,12,1,1,23,27,0,1,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,0,0,0,35,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,13,10,0,0,0,22,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,14,0,1,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,22,28,0,0,0,18,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,22,27,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,27,0,0,0,30,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,1,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,1,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,0,1,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,23,28,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,1,28,0,1,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,14,0,0,0,21,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,1,1,0,0,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,1,1,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
4,6,1,1,22,27,0,0,0,35,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,14,1,1,0,0,1,21,2.02,Enrolled,Brazil,-10.3333333,-53.2
1,12,1,1,23,27,1,1,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,1,1,0,0,22,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,23,1,1,1,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
2,11,1,1,22,27,0,0,0,34,-3.12,Graduate,Portugal,39.6621648,-8.1353519
2,9,1,1,22,27,0,0,0,33,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,22,28,0,1,0,22,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,0,1,0,20,0.32,Enrolled,Portugal,39.6621648,-8.1353519
2,9,1,1,22,27,0,0,0,35,1.74,Enrolled,Portugal,39.6621648,-8.1353519
2,9,1,1,23,27,0,0,0,39,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
4,11,1,1,22,27,0,1,0,36,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,21,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,3,28,0,0,0,22,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
2,10,1,1,23,28,0,1,0,42,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,22,27,0,0,0,34,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,14,0,0,0,20,0.32,Enrolled,Portugal,39.6621648,-8.1353519
2,3,0,1,22,14,0,0,0,33,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,14,0,0,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,15,21,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,14,0,0,0,34,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,23,27,0,1,0,24,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,13,10,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,22,27,0,0,0,20,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,1,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,14,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
4,3,0,1,22,27,0,1,0,38,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,13,14,1,0,0,21,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,11,1,5,1,0,1,23,-4.06,Enrolled,Mozambique,-19.302233,34.9144977
1,12,1,1,13,1,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,23,27,0,0,0,18,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,13,27,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,13,14,0,0,0,24,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,2,1,1,0,1,1,18,-1.7,Graduate,Germany,51.1638175,10.4478313
1,8,1,1,3,1,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,13,14,0,0,0,26,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,0,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,23,28,0,1,0,19,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,23,27,0,0,0,19,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,8,1,1,22,27,0,0,0,20,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,22,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,13,1,0,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
2,9,1,1,22,27,0,0,0,36,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,13,4,0,0,0,29,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,3,3,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
5,9,1,1,1,1,0,0,0,24,0.79,Dropout,Portugal,39.6621648,-8.1353519
5,4,1,1,1,1,0,0,0,27,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,22,27,0,1,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,3,1,0,1,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,23,27,0,0,0,21,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,14,1,1,22,14,0,1,0,43,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,0,1,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,1,0,21,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,6,19,0,0,0,26,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,9,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,3,2,0,0,0,22,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,27,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,23,14,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,28,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,1,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,0,0,32,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,1,0,0,0,23,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,13,28,0,0,0,20,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,13,14,0,0,0,21,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,20,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,3,14,0,0,0,22,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,0,0,0,26,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,0,0,0,20,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,0,0,0,31,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,28,0,0,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,21,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,1,0,1,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,13,14,0,1,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
4,15,1,1,13,14,0,0,0,40,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,1,28,0,1,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
